record,Country,state,year,month,time,cases,X,Y,pop,direction,id,no,id_1,rh,pr,tmmx,tmmn,si
3295,TH,Phitsanulok,2021,7,55,13,100.5445958,16.98224028,849481,northern,61,69,45,86.12949653,170.56,32.92133333,24.24311111,59.31806452
3296,TH,Phitsanulok,2021,8,56,20,100.5445958,16.98224028,849481,northern,61,69,45,85.3675373,164.0355556,32.97866667,24.64088889,73.22322581
3297,TH,Phitsanulok,2021,9,57,8,100.5445958,16.98224028,849481,northern,61,69,45,87.64969879,290.9022222,31.87377778,23.44222222,55.09
3298,TH,Phitsanulok,2021,10,58,9,100.5445958,16.98224028,849481,northern,61,69,45,84.24270454,155.4844444,32.13155556,22.90311111,56.64580645
3299,TH,Phitsanulok,2021,11,59,7,100.5445958,16.98224028,849481,northern,61,69,45,75.0196382,8.995555556,32.972,21.59466667,58.306
3300,TH,Phitsanulok,2021,12,60,2,100.5445958,16.98224028,849481,northern,61,69,45,65.03766008,0.995555556,30.64266667,17.21022222,42.64
3301,TH,Phitsanulok,2022,1,61,3,100.5445958,16.98224028,849481,northern,61,69,45,65.24028025,6.417777778,32.296,17.91688889,41.35580645
3302,TH,Phitsanulok,2022,2,62,5,100.5445958,16.98224028,849481,northern,61,69,45,72.25209225,80.36,33.37555556,18.51777778,40.67714286
3303,TH,Phitsanulok,2022,3,63,10,100.5445958,16.98224028,849481,northern,61,69,45,78.03099101,54.58222222,36.42533333,22.62133333,43.06
3304,TH,Phitsanulok,2022,4,64,2,100.5445958,16.98224028,849481,northern,61,69,45,77.32512977,42.12,36.03422222,23.26888889,37.5
3305,TH,Phitsanulok,2022,5,65,36,100.5445958,16.98224028,849481,northern,61,69,45,84.10962246,189.3911111,34.01911111,23.30044444,34.99064516
3306,TH,Phitsanulok,2022,6,66,75,100.5445958,16.98224028,849481,northern,61,69,45,82.5272997,84.62222222,33.728,24.53733333,28.48466667
3307,TH,Phitsanulok,2022,7,67,77,100.5445958,16.98224028,849481,northern,61,69,45,85.25752028,150.8577778,33.12666667,24.69333333,24.07
3308,TH,Phitsanulok,2022,8,68,71,100.5445958,16.98224028,849481,northern,61,69,45,84.57735952,214.8622222,32.33155556,24.04844444,29.09193548
3309,TH,Phitsanulok,2022,9,69,42,100.5445958,16.98224028,849481,northern,61,69,45,86.4186161,292.44,31.82666667,23.54222222,29.63
3310,TH,Phitsanulok,2022,10,70,15,100.5445958,16.98224028,849481,northern,61,69,45,77.79059699,81.93333333,31.76711111,22.488,5.56
3311,TH,Phitsanulok,2022,11,71,34,100.5445958,16.98224028,849481,northern,61,69,45,77.44191491,52.95111111,32.64266667,21.16044444,5.56
3312,TH,Phitsanulok,2022,12,72,25,100.5445958,16.98224028,849481,northern,61,69,45,74.08060784,1.946666667,31.06533333,18.08444444,5.56
3313,TH,Phrae,2017,1,1,1,100.0679575,18.19949321,447564,northern,62,31,47,77.62263181,13.70833333,29.82291667,16.78125,
3314,TH,Phrae,2017,2,2,3,100.0679575,18.19949321,447564,northern,62,31,47,59.24391399,5.861111111,32.47986111,15.30069444,
3315,TH,Phrae,2017,3,3,2,100.0679575,18.19949321,447564,northern,62,31,47,56.55453295,32.63888889,35.00138889,19.525,
3316,TH,Phrae,2017,4,4,2,100.0679575,18.19949321,447564,northern,62,31,47,74.99115361,92.125,35.21180556,22.31458333,
3317,TH,Phrae,2017,5,5,5,100.0679575,18.19949321,447564,northern,62,31,47,85.05654637,293.5902778,33.10208333,22.85486111,
3318,TH,Phrae,2017,6,6,6,100.0679575,18.19949321,447564,northern,62,31,47,83.60726791,176.0138889,32.06597222,23.60972222,
3319,TH,Phrae,2017,7,7,9,100.0679575,18.19949321,447564,northern,62,31,47,85.04626083,172.3263889,30.90833333,22.92291667,
3320,TH,Phrae,2017,8,8,5,100.0679575,18.19949321,447564,northern,62,31,47,85.9734025,194.6388889,31.32361111,23.52291667,
3321,TH,Phrae,2017,9,9,5,100.0679575,18.19949321,447564,northern,62,31,47,83.65095732,178.1597222,31.95208333,23.18819444,
3322,TH,Phrae,2017,10,10,0,100.0679575,18.19949321,447564,northern,62,31,47,86.35952812,171.8541667,30.89444444,21.75486111,
3323,TH,Phrae,2017,11,11,0,100.0679575,18.19949321,447564,northern,62,31,47,82.67629576,12.32638889,30.45,19.30138889,
3324,TH,Phrae,2017,12,12,0,100.0679575,18.19949321,447564,northern,62,31,47,76.5209802,28.22916667,28.53611111,15.62430556,
3325,TH,Phrae,2018,1,13,0,100.0679575,18.19949321,445090,northern,62,31,47,72.75990799,2,29.52916667,15.82361111,
3326,TH,Phrae,2018,2,14,0,100.0679575,18.19949321,445090,northern,62,31,47,74.03090461,15.40277778,31.33125,15.6875,
3327,TH,Phrae,2018,3,15,1,100.0679575,18.19949321,445090,northern,62,31,47,63.94956769,16.80555556,34.07777778,19.80486111,
3328,TH,Phrae,2018,4,16,18,100.0679575,18.19949321,445090,northern,62,31,47,77.02531921,93.89583333,34.44652778,21.97222222,
3329,TH,Phrae,2018,5,17,106,100.0679575,18.19949321,445090,northern,62,31,47,81.55557028,246.4305556,32.97291667,22.43194444,
3330,TH,Phrae,2018,6,18,130,100.0679575,18.19949321,445090,northern,62,31,47,85.84837527,127.0902778,31.53680556,23.58055556,
3331,TH,Phrae,2018,7,19,54,100.0679575,18.19949321,445090,northern,62,31,47,84.36769221,120.2986111,30.75277778,23.29513889,
3332,TH,Phrae,2018,8,20,13,100.0679575,18.19949321,445090,northern,62,31,47,85.99346442,195.4166667,30.53680556,23.02291667,
3333,TH,Phrae,2018,9,21,6,100.0679575,18.19949321,445090,northern,62,31,47,83.71860695,122.4375,31.75208333,22.88194444,
3334,TH,Phrae,2018,10,22,4,100.0679575,18.19949321,445090,northern,62,31,47,84.83716636,100.4652778,31.9875,21.9125,
3335,TH,Phrae,2018,11,23,4,100.0679575,18.19949321,445090,northern,62,31,47,77.90405141,19.29861111,31.71388889,19.00763889,
3336,TH,Phrae,2018,12,24,2,100.0679575,18.19949321,445090,northern,62,31,47,77.69138506,17.99305556,30.3,17.70138889,
3337,TH,Phrae,2019,1,25,1,100.0679575,18.19949321,441726,northern,62,31,47,77.24186982,22.09027778,32.25833333,15.65763889,
3338,TH,Phrae,2019,2,26,7,100.0679575,18.19949321,441726,northern,62,31,47,52.47254655,11.70833333,33.99375,16.50069444,
3339,TH,Phrae,2019,3,27,7,100.0679575,18.19949321,441726,northern,62,31,47,48.49525597,4.388888889,36.36527778,20.12152778,
3340,TH,Phrae,2019,4,28,8,100.0679575,18.19949321,441726,northern,62,31,47,54.7425527,6.076388889,38.43333333,24.26527778,
3341,TH,Phrae,2019,5,29,20,100.0679575,18.19949321,441726,northern,62,31,47,75.80158748,94.75,36.00625,25.02291667,
3342,TH,Phrae,2019,6,30,53,100.0679575,18.19949321,441726,northern,62,31,47,85.57388438,96.32638889,33.53541667,24.82361111,
3343,TH,Phrae,2019,7,31,108,100.0679575,18.19949321,441726,northern,62,31,47,81.8284208,122.2638889,32.60694444,24.27083333,
3344,TH,Phrae,2019,8,32,80,100.0679575,18.19949321,441726,northern,62,31,47,88.28067674,354.9930556,31.14236111,23.02847222,
3345,TH,Phrae,2019,9,33,35,100.0679575,18.19949321,441726,northern,62,31,47,82.48338339,100.0763889,31.80625,23.20972222,
3346,TH,Phrae,2019,10,34,22,100.0679575,18.19949321,441726,northern,62,31,47,81.44152122,35.125,32.32361111,22.59027778,
3347,TH,Phrae,2019,11,35,11,100.0679575,18.19949321,441726,northern,62,31,47,77.67219702,17.31944444,31.30069444,19.25208333,
3348,TH,Phrae,2019,12,36,5,100.0679575,18.19949321,441726,northern,62,31,47,66.20457994,2.201388889,29.13263889,14.475,
3349,TH,Phrae,2020,1,37,3,100.0679575,18.19949321,437350,northern,62,31,47,60.14898743,0,32.04444444,15.65347222,0
3350,TH,Phrae,2020,2,38,3,100.0679575,18.19949321,437350,northern,62,31,47,58.32812611,0.638888889,33.41041667,16.11736111,0
3351,TH,Phrae,2020,3,39,1,100.0679575,18.19949321,437350,northern,62,31,47,50.00945793,4.8125,36.58194444,20.60902778,35.90258065
3352,TH,Phrae,2020,4,40,2,100.0679575,18.19949321,437350,northern,62,31,47,61.37122628,52.07638889,36.78541667,22.775,76.264
3353,TH,Phrae,2020,5,41,3,100.0679575,18.19949321,437350,northern,62,31,47,72.51567406,42.19444444,35.9375,24.96736111,75
3354,TH,Phrae,2020,6,42,12,100.0679575,18.19949321,437350,northern,62,31,47,82.64908102,117.6458333,33.39583333,24.60347222,62.99333333
3355,TH,Phrae,2020,7,43,67,100.0679575,18.19949321,437350,northern,62,31,47,82.29742972,63.29166667,33.15555556,24.80625,52.78
3356,TH,Phrae,2020,8,44,51,100.0679575,18.19949321,437350,northern,62,31,47,84.52094057,209.3888889,31.35833333,23.15763889,51.16580645
3357,TH,Phrae,2020,9,45,12,100.0679575,18.19949321,437350,northern,62,31,47,83.85230372,152.2847222,32.01666667,23.33958333,47.776
3358,TH,Phrae,2020,10,46,8,100.0679575,18.19949321,437350,northern,62,31,47,83.20464182,106.8125,30.81666667,21.08333333,47.22
3359,TH,Phrae,2020,11,47,1,100.0679575,18.19949321,437350,northern,62,31,47,75.16446845,12.13194444,31.50972222,19.33819444,48.054
3360,TH,Phrae,2020,12,48,1,100.0679575,18.19949321,437350,northern,62,31,47,67.4080748,0,29.53819444,14.95416667,54.92870968
3361,TH,Phrae,2021,1,49,1,100.0679575,18.19949321,437350,northern,62,31,47,66.90550926,0,29.86527778,13.39375,59.31967742
3362,TH,Phrae,2021,2,50,0,100.0679575,18.19949321,437350,northern,62,31,47,62.15881043,18.77083333,32.97430556,15.64652778,49.30642857
3363,TH,Phrae,2021,3,51,1,100.0679575,18.19949321,437350,northern,62,31,47,57.55400586,9.756944444,36.33541667,20.31111111,47.22
3364,TH,Phrae,2021,4,52,0,100.0679575,18.19949321,437350,northern,62,31,47,76.37133265,214.9097222,34.56527778,20.55486111,51.60333333
3365,TH,Phrae,2021,5,53,2,100.0679575,18.19949321,437350,northern,62,31,47,78.52139717,86.38194444,34.52986111,23.62708333,59.26
3366,TH,Phrae,2021,6,54,2,100.0679575,18.19949321,437350,northern,62,31,47,79.76882479,122.5,32.85138889,24.08194444,56.10933333
3367,TH,Phrae,2021,7,55,1,100.0679575,18.19949321,437350,northern,62,31,47,85.21966118,144.1666667,31.80694444,23.45763889,59.31806452
3368,TH,Phrae,2021,8,56,2,100.0679575,18.19949321,437350,northern,62,31,47,84.92894793,138.4930556,32.07986111,23.88888889,73.22322581
3369,TH,Phrae,2021,9,57,0,100.0679575,18.19949321,437350,northern,62,31,47,86.58576171,223.4583333,31.32847222,22.65138889,55.09
3370,TH,Phrae,2021,10,58,1,100.0679575,18.19949321,437350,northern,62,31,47,84.98868163,160.7361111,31.25833333,21.57638889,56.64580645
3371,TH,Phrae,2021,11,59,1,100.0679575,18.19949321,437350,northern,62,31,47,78.32434029,12,31.9125,19.67708333,58.306
3372,TH,Phrae,2021,12,60,0,100.0679575,18.19949321,437350,northern,62,31,47,70.79989465,1.361111111,29.32916667,14.74513889,42.64
3373,TH,Phrae,2022,1,61,0,100.0679575,18.19949321,437350,northern,62,31,47,63.47683308,6.166666667,31.18888889,15.24722222,41.35580645
3374,TH,Phrae,2022,2,62,0,100.0679575,18.19949321,437350,northern,62,31,47,65.49006473,54.82638889,32.49513889,15.36111111,40.67714286
3375,TH,Phrae,2022,3,63,0,100.0679575,18.19949321,437350,northern,62,31,47,69.92037921,58.45138889,36.04930556,20.38958333,43.06
3376,TH,Phrae,2022,4,64,0,100.0679575,18.19949321,437350,northern,62,31,47,73.20022779,50.04166667,35.54791667,21.86736111,37.5
3377,TH,Phrae,2022,5,65,3,100.0679575,18.19949321,437350,northern,62,31,47,83.56722355,188.0625,33.11944444,22.19513889,34.99064516
3378,TH,Phrae,2022,6,66,12,100.0679575,18.19949321,437350,northern,62,31,47,81.32307042,63.1875,32.92430556,24.15486111,28.48466667
3379,TH,Phrae,2022,7,67,23,100.0679575,18.19949321,437350,northern,62,31,47,84.57078844,124.5902778,32.17430556,23.98055556,24.07
3380,TH,Phrae,2022,8,68,25,100.0679575,18.19949321,437350,northern,62,31,47,84.90835142,205.9791667,31.37013889,23.27916667,29.09193548
3381,TH,Phrae,2022,9,69,11,100.0679575,18.19949321,437350,northern,62,31,47,85.05692715,220.5416667,31.25763889,22.68055556,29.63
3382,TH,Phrae,2022,10,70,5,100.0679575,18.19949321,437350,northern,62,31,47,79.21316687,77.40972222,30.99305556,21.18958333,5.56
3383,TH,Phrae,2022,11,71,4,100.0679575,18.19949321,437350,northern,62,31,47,76.50700331,40.94444444,31.59791667,19.19166667,5.56
3384,TH,Phrae,2022,12,72,3,100.0679575,18.19949321,437350,northern,62,31,47,76.56722212,3.923611111,30.03402778,15.96666667,5.56
3385,TH,Phuket,2017,1,1,11,98.34623388,7.962802655,402017,southwestern,63,32,48,79.09780502,220.6666667,31.35833333,24.125,
3386,TH,Phuket,2017,2,2,16,98.34623388,7.962802655,402017,southwestern,63,32,48,65.46099949,65.91666667,32.925,23.48333333,
3387,TH,Phuket,2017,3,3,11,98.34623388,7.962802655,402017,southwestern,63,32,48,71.85873858,82.41666667,33.325,23.925,
3388,TH,Phuket,2017,4,4,15,98.34623388,7.962802655,402017,southwestern,63,32,48,79.22854296,260.1666667,32.68333333,24.70833333,
3389,TH,Phuket,2017,5,5,39,98.34623388,7.962802655,402017,southwestern,63,32,48,81.88395627,325.0833333,31.95833333,24.89166667,
3390,TH,Phuket,2017,6,6,53,98.34623388,7.962802655,402017,southwestern,63,32,48,70.6316274,229.25,31.83333333,24.79166667,
3391,TH,Phuket,2017,7,7,28,98.34623388,7.962802655,402017,southwestern,63,32,48,71.63590113,290.3333333,31.61666667,25.13333333,
3392,TH,Phuket,2017,8,8,22,98.34623388,7.962802655,402017,southwestern,63,32,48,76.77658208,476.3333333,31.23333333,24.63333333,
3393,TH,Phuket,2017,9,9,17,98.34623388,7.962802655,402017,southwestern,63,32,48,78.62795258,503.0833333,31,24.35,
3394,TH,Phuket,2017,10,10,15,98.34623388,7.962802655,402017,southwestern,63,32,48,73.54297447,293.9166667,31.15833333,23.99166667,
3395,TH,Phuket,2017,11,11,26,98.34623388,7.962802655,402017,southwestern,63,32,48,79.86008517,148.75,30.65833333,23.69166667,
3396,TH,Phuket,2017,12,12,48,98.34623388,7.962802655,402017,southwestern,63,32,48,74.8472379,121.6666667,31.05833333,23.525,
3397,TH,Phuket,2018,1,13,28,98.34623388,7.962802655,410211,southwestern,63,32,48,79.04877345,57.16666667,31.65833333,23.36666667,
3398,TH,Phuket,2018,2,14,40,98.34623388,7.962802655,410211,southwestern,63,32,48,61.39835199,84.33333333,32.54166667,23.4,
3399,TH,Phuket,2018,3,15,40,98.34623388,7.962802655,410211,southwestern,63,32,48,68.23361015,61.41666667,33.74166667,24.18333333,
3400,TH,Phuket,2018,4,16,26,98.34623388,7.962802655,410211,southwestern,63,32,48,72.40433121,217.6666667,33.2,24.10833333,
3401,TH,Phuket,2018,5,17,38,98.34623388,7.962802655,410211,southwestern,63,32,48,79.04154078,252.0833333,31.8,24.79166667,
3402,TH,Phuket,2018,6,18,39,98.34623388,7.962802655,410211,southwestern,63,32,48,72.31887118,425.8333333,31.675,24.63333333,
3403,TH,Phuket,2018,7,19,53,98.34623388,7.962802655,410211,southwestern,63,32,48,73.63533656,280.3333333,31.13333333,24.93333333,
3404,TH,Phuket,2018,8,20,30,98.34623388,7.962802655,410211,southwestern,63,32,48,74.23975054,336.0833333,30.99166667,24.73333333,
3405,TH,Phuket,2018,9,21,23,98.34623388,7.962802655,410211,southwestern,63,32,48,76.51879374,310.4166667,30.15833333,23.65,
3406,TH,Phuket,2018,10,22,18,98.34623388,7.962802655,410211,southwestern,63,32,48,79.99486097,316.6666667,30.85833333,23.79166667,
3407,TH,Phuket,2018,11,23,49,98.34623388,7.962802655,410211,southwestern,63,32,48,74.02636401,149,31.54166667,24.05,
3408,TH,Phuket,2018,12,24,36,98.34623388,7.962802655,410211,southwestern,63,32,48,72.27185822,84.5,31.74166667,24.30833333,
3409,TH,Phuket,2019,1,25,31,98.34623388,7.962802655,416582,southwestern,63,32,48,68.24088987,100.4166667,32.51666667,23.5,
3410,TH,Phuket,2019,2,26,15,98.34623388,7.962802655,416582,southwestern,63,32,48,58.75487614,11.58333333,33.725,23.96666667,
3411,TH,Phuket,2019,3,27,16,98.34623388,7.962802655,416582,southwestern,63,32,48,66.48292732,41.91666667,33.98333333,24.16666667,
3412,TH,Phuket,2019,4,28,7,98.34623388,7.962802655,416582,southwestern,63,32,48,73.21717517,87.83333333,34.04166667,25.00833333,
3413,TH,Phuket,2019,5,29,14,98.34623388,7.962802655,416582,southwestern,63,32,48,74.62483025,267.6666667,32.28333333,24.775,
3414,TH,Phuket,2019,6,30,24,98.34623388,7.962802655,416582,southwestern,63,32,48,75.03943888,310.8333333,31.975,25.275,
3415,TH,Phuket,2019,7,31,24,98.34623388,7.962802655,416582,southwestern,63,32,48,70.88665581,189.3333333,32.03333333,25.23333333,
3416,TH,Phuket,2019,8,32,24,98.34623388,7.962802655,416582,southwestern,63,32,48,73.81753922,477.25,31.45,24.95,
3417,TH,Phuket,2019,9,33,18,98.34623388,7.962802655,416582,southwestern,63,32,48,74.32383792,231.4166667,31.13333333,24.50833333,
3418,TH,Phuket,2019,10,34,15,98.34623388,7.962802655,416582,southwestern,63,32,48,79.47947439,305.3333333,30.775,23.875,
3419,TH,Phuket,2019,11,35,32,98.34623388,7.962802655,416582,southwestern,63,32,48,76.42344666,191.1666667,31.18333333,23.975,
3420,TH,Phuket,2019,12,36,17,98.34623388,7.962802655,416582,southwestern,63,32,48,68.47429403,40.75,31.28333333,23.45,
3421,TH,Phuket,2020,1,37,17,98.34623388,7.962802655,414471,southwestern,63,32,48,65.49653753,13.25,32.70833333,23.89166667,0
3422,TH,Phuket,2020,2,38,9,98.34623388,7.962802655,414471,southwestern,63,32,48,62.26904392,16,33.30833333,23.70833333,0
3423,TH,Phuket,2020,3,39,3,98.34623388,7.962802655,414471,southwestern,63,32,48,63.91680304,22.16666667,34.10833333,24.45,35.90258065
3424,TH,Phuket,2020,4,40,2,98.34623388,7.962802655,414471,southwestern,63,32,48,69.34841665,168.1666667,33.76666667,24.99166667,76.264
3425,TH,Phuket,2020,5,41,9,98.34623388,7.962802655,414471,southwestern,63,32,48,77.75363604,211.9166667,32.64166667,25.175,75
3426,TH,Phuket,2020,6,42,22,98.34623388,7.962802655,414471,southwestern,63,32,48,75.95149104,271.4166667,31.575,24.81666667,62.99333333
3427,TH,Phuket,2020,7,43,18,98.34623388,7.962802655,414471,southwestern,63,32,48,73.33321126,282.25,31.3,24.65833333,52.78
3428,TH,Phuket,2020,8,44,10,98.34623388,7.962802655,414471,southwestern,63,32,48,73.14420319,207,31.75833333,25.25833333,51.16580645
3429,TH,Phuket,2020,9,45,3,98.34623388,7.962802655,414471,southwestern,63,32,48,76.7954038,386.5,31.01666667,24.39166667,47.776
3430,TH,Phuket,2020,10,46,3,98.34623388,7.962802655,414471,southwestern,63,32,48,81.94619497,673.8333333,30.575,23.65,47.22
3431,TH,Phuket,2020,11,47,2,98.34623388,7.962802655,414471,southwestern,63,32,48,81.48526446,151.8333333,31.025,23.775,48.054
3432,TH,Phuket,2020,12,48,1,98.34623388,7.962802655,414471,southwestern,63,32,48,75.4866848,127.1666667,31.04166667,23.30833333,54.92870968
3433,TH,Phuket,2021,1,49,1,98.34623388,7.962802655,414471,southwestern,63,32,48,71.57791328,33.41666667,31.8,22.98333333,59.31967742
3434,TH,Phuket,2021,2,50,0,98.34623388,7.962802655,414471,southwestern,63,32,48,58.71459707,10.58333333,32.925,23.36666667,49.30642857
3435,TH,Phuket,2021,3,51,2,98.34623388,7.962802655,414471,southwestern,63,32,48,61.66453234,74,33.80833333,24.15,47.22
3436,TH,Phuket,2021,4,52,0,98.34623388,7.962802655,414471,southwestern,63,32,48,74.46699333,283.75,32.9,24.06666667,51.60333333
3437,TH,Phuket,2021,5,53,3,98.34623388,7.962802655,414471,southwestern,63,32,48,75.78533618,226.5833333,32.35833333,24.99166667,59.26
3438,TH,Phuket,2021,6,54,4,98.34623388,7.962802655,414471,southwestern,63,32,48,74.48407237,224.5833333,31.71666667,24.975,56.10933333
3439,TH,Phuket,2021,7,55,4,98.34623388,7.962802655,414471,southwestern,63,32,48,75.81390953,311,31.61666667,24.99166667,59.31806452
3440,TH,Phuket,2021,8,56,0,98.34623388,7.962802655,414471,southwestern,63,32,48,77.93545787,350.8333333,31.075,24.575,73.22322581
3441,TH,Phuket,2021,9,57,1,98.34623388,7.962802655,414471,southwestern,63,32,48,74.27517573,341.0833333,30.975,24.39166667,55.09
3442,TH,Phuket,2021,10,58,0,98.34623388,7.962802655,414471,southwestern,63,32,48,78.42410088,279.8333333,31.175,24.19166667,56.64580645
3443,TH,Phuket,2021,11,59,0,98.34623388,7.962802655,414471,southwestern,63,32,48,84.79577573,354.0833333,30.71666667,23.40833333,58.306
3444,TH,Phuket,2021,12,60,0,98.34623388,7.962802655,414471,southwestern,63,32,48,69.10378265,63.5,31.225,23.50833333,42.64
3445,TH,Phuket,2022,1,61,1,98.34623388,7.962802655,414471,southwestern,63,32,48,65.23321978,26.41666667,32.425,23.90833333,41.35580645
3446,TH,Phuket,2022,2,62,1,98.34623388,7.962802655,414471,southwestern,63,32,48,73.49648666,229.8333333,32.775,23.475,40.67714286
3447,TH,Phuket,2022,3,63,0,98.34623388,7.962802655,414471,southwestern,63,32,48,73.84227053,110.4166667,33.44166667,24.08333333,43.06
